Team,Opp,Date,Type,Player,Timer,x1,y1,x2,y2
ATH,RMA,07.03.2015,GF,Aduriz,1-25,415.36,349.4,423.68,123.326
ATH,CEL,14.03.2015,CF-G,Aduriz,1-16,380,341.55,358.16,160.034
ATH,CEL,14.03.2015,CF-G,San José,1-31,378.96,242.64,369.6,148.764
ATH,CEL,14.03.2015,CF-O,,2-46,456.96,248.92,472.56,120.75
ATH,CEL,14.03.2015,CF-O,,2-89,474.64,277.18,309.28,24.633
ATH,ALM,21.03.2015,GF,Etxeita,1-8,414.32,311.72,333.2,144.739
ATH,ALM,21.03.2015,GF,Rico Moreno,1-25,319.68,517.39,418.48,146.671
ATH,SEV,04.04.2015,,,,,,,
ATH,VAL,09.04.2015,CF-G,Aduriz,2-89,437.2,176.7,410.16,155.848
ATH,VAL,09.04.2015,CF-B,,2-89,453.84,258.34,434.08,223.8
ATH,ESP,12.04.2015,,,,,,,
ATH,GET,18.04.2015,CF-G,Aduriz,1-45,373.76,346.26,413.28,143.612
ATH,GET,18.04.2015,CF-G,Aduriz,2-45,471.52,299.16,344.64,160.034
ATH,GET,18.04.2015,GF,Gómez,2-78,442.4,339.98,338.4,135.562
ATH,GET,18.04.2015,CF-G,Susaeta,2-86,411.2,239.5,407.04,156.975
ATH,GET,18.04.2015,CF-O,,1-20,466.32,318,296.8,154.238
ATH,GET,18.04.2015,CF-O,,2-54,417.44,313.29,302,156.492
ATH,GET,18.04.2015,CF-S,,2-72,393.52,292.88,389.36,175.13
ATH,COR,24.04.2015,CF-S,,1-37,295.76,217.52,338.4,168.85
ATH,COR,24.04.2015,CF-S,,2-88,516.24,344.69,421.6,219.09
ATH,RSO,28.04.2015,CF-G,Aduriz,2-51,380,341.55,412.24,160.034
ATH,ATM,02.05.2015,CF-O,,2-58,398.72,250.49,407.04,58.121
ATH,DEP,09.05.2015,GF,Aduriz,1-13,366.48,278.75,343.6,123.326
ATH,DEP,09.05.2015,CF-S,,2-69,202.16,355.68,256.24,299.16
ATH,ELC,17.05.2015,CF-G,Aketxe,2-79,201.12,325.85,381.04,158.907
ATH,ELC,17.05.2015,GF,San José,2-86,447.6,504.83,341.52,149.73
ATH,ELC,17.05.2015,CF-G,Williams,2-91,455.92,291.31,413.28,153.916
ATH,VILL,23.05.2015,CF-G,Aduriz,1-24,380,341.55,389.36,134.435
ATH,VILL,23.05.2015,CF-G,Iraola,1-27,391.44,366.67,420.56,158.907
ATH,VILL,23.05.2015,GF,Etxebarria Urkiaga,1-35,362.32,540.94,344.64,125.258
ATH,VILL,23.05.2015,GF,Aduriz,2-59,370.64,442.03,418.48,110.124
CEL,GET,24.08.2014,GF,Agudo Durán,1-19,179.28,209.67,394.56,158.907
CEL,GET,24.08.2014,GF,Orellana,2-55,413.28,426.33,333.2,130.41
CEL,GET,24.08.2014,CF-G,Larrivey,2-69,413.28,361.96,416.4,160.034
CEL,GET,24.08.2014,CF-O,,2-49,324.88,288.17,329.04,96.761
CEL,COR,30.08.2014,GF,Orellana,2-51,552.64,361.96,417.44,156.975
CEL,COR,30.08.2014,CF-O,,1-37,269.76,225.37,328,69.391
CEL,RSO,13.09.2014,CF-G,Orellana,1-27,409.12,228.51,348.8,143.612
CEL,RSO,13.09.2014,CF-G,Larrivey,2-47,377.92,165.71,377.92,156.492
CEL,RSO,13.09.2014,CF-O,,1-22,372.72,366.67,575.52,145.383
CEL,RSO,13.09.2014,CF-O,,2-47,387.28,275.61,328,153.916
CEL,RSO,13.09.2014,CF-S,,2-87,384.16,352.54,377.92,192.4
CEL,ATM,20.09.2014,GF,Hernández,1-18,413.28,335.27,397.68,160.034
CEL,ATM,20.09.2014,CF-G,Agudo Durán,2-52,380,341.55,347.76,151.823
CEL,DEP,23.09.2014,GF,Agudo Durán,1-2,257.28,377.66,358.16,156.492
CEL,DEP,23.09.2014,CF-G,Larrivey,2-71,378.96,234.79,390.4,131.859
CEL,DEP,23.09.2014,CF-S,,2-79,284.32,346.26,331.12,272.47
CEL,ELC,26.09.2014,CF-G,Agudo Durán,2-89,362.32,294.45,341.52,118.174
CEL,ELC,26.09.2014,CF-O,,1-45,271.84,233.22,309.28,123.004
CEL,ELC,26.09.2014,CF-S,,2-53,407.04,377.66,377.92,175.13
CEL,VILL,05.10.2014,CF-G,Larrivey,1-43,484,361.96,420.56,150.857
CEL,ATH,18.10.2014,GF,Agudo Durán,2-72,164.72,349.4,424.72,158.907
CEL,LEV,24.10.2014,CF-G,Larrivey,1-26,322.8,335.27,338.4,160.034
CEL,LEV,24.10.2014,CF-G,Larrivey,2-82,378.96,250.49,377.92,156.975
CEL,LEV,24.10.2014,GF,López Sánchez,2-89,492.32,556.64,412.24,160.034
CEL,LEV,24.10.2014,CF-O,,1-6,393.52,322.71,336.32,15.617
CEL,BAR,01.11.2014,CF-G,Larrivey,2-54,407.04,372.95,418.48,158.907
CEL,BAR,01.11.2014,CF-O,,2-77,387.28,277.18,434.08,69.391
CEL,GRA,08.11.2014,CF-S,,2-87,518.32,294.45,428.88,189.26
CEL,RVA,23.11.2014,,,,,,,
CEL,EIB,29.11.2014,,,,,,,
CEL,RMA,06.12.2014,,,,,,,
CEL,MLG,13.12.2014,CF-S,,2-73,447.6,344.69,443.44,327.42
CEL,ALM,19.12.2014,CF-S,,2-71,380,341.55,412.24,178.27
CEL,SEV,03.01.2015,CF-O,,1-12,213.6,250.49,306.16,158.746
CEL,VAL,10.01.2015,GF,Orellana,2-60,519.36,311.72,374.8,154.882
CEL,VAL,10.01.2015,CF-O,,2-87,481.92,223.8,389.36,189.26
CEL,VAL,10.01.2015,CF-O,,2-87,342.56,208.1,282.24,151.984
CEL,VAL,10.01.2015,CF-S,,1-7,528.72,335.27,406,220.66
CEL,VAL,10.01.2015,CF-S,,1-27,380,341.55,354,179.84
CEL,ESP,17.01.2015,,,,,,,
CEL,GET,26.01.2015,CF-G,Dias de Oliveira,1-14,166.8,335.27,426.8,160.034
CEL,COR,31.01.2015,GF,Agudo Durán,2-55,184.48,402.78,428.88,131.376
CEL,COR,31.01.2015,CF-O,,1-6,438.24,280.32,313.44,154.238
CEL,COR,31.01.2015,CF-O,,1-24,417.44,283.46,77.36,212.81
CEL,COR,31.01.2015,CF-S,,1-38,322.8,291.31,359.2,182.98
CEL,COR,31.01.2015,CF-S,,1-46,265.6,355.68,314.48,223.8
CEL,RSO,07.02.2015,GF,Agudo Durán,2-84,417.44,405.92,334.24,160.034
CEL,ATM,15.02.2015,CF-G,Agudo Durán,2-58,380,341.55,426.8,160.034
CEL,ATM,15.02.2015,CF-G,Orellana,2-70,569.28,314.86,336.32,157.941
CEL,ATM,15.02.2015,CF-O,,2-61,317.6,225.37,541.2,200.25
CEL,DEP,21.02.2015,CF-G,Dias de Oliveira,2-45,347.76,175.13,361.28,126.385
CEL,DEP,21.02.2015,CF-G,Larrivey,2-81,331.12,255.2,359.2,160.034
CEL,ELC,02.03.2015,CF-G,Krohn-Dehli,2-60,328,259.91,415.36,160.034
CEL,ELC,02.03.2015,CF-S,,2-52,199.04,310.15,308.24,237.93
CEL,VILL,08.03.2015,CF-G,Fernández,2-49,415.36,225.37,365.44,144.739
CEL,ATH,14.03.2015,CF-G,Larrivey,2-63,409.12,208.1,392.48,132.503
CEL,ATH,14.03.2015,CF-O,,2-61,437.2,244.21,439.28,75.992
CEL,ATH,14.03.2015,CF-S,,2-59,276,252.06,295.76,230.08
CEL,LEV,21.03.2015,CF-G,Dias de Oliveira,2-85,368.56,236.36,425.76,158.907
CEL,LEV,21.03.2015,CF-O,,2-56,460.08,215.95,455.92,158.746
CEL,LEV,21.03.2015,CF-S,,1-5,466.32,387.08,406,302.3
CEL,LEV,21.03.2015,CF-S,,2-70,378.96,286.6,384.16,186.12
CEL,LEV,21.03.2015,CF-S,,2-91,282.24,327.42,374.8,176.7
CEL,BAR,05.04.2015,CF-O,,1-41,342.56,324.28,282.24,44.758
CEL,GRA,08.04.2015,CF-G,Bongonda,2-92,402.88,277.18,375.84,160.034
CEL,RVA,11.04.2015,CF-G,Larrivey,1-5,349.84,275.61,414.32,158.907
CEL,RVA,11.04.2015,CF-G,Mina Lorenzo,1-20,442.4,321.14,334.24,158.907
CEL,RVA,11.04.2015,CF-G,Larrivey,1-36,349.84,195.54,372.72,158.907
CEL,RVA,11.04.2015,CF-G,Mina Lorenzo,1-39,410.16,328.99,368.56,152.789
CEL,RVA,11.04.2015,CF-G,Mina Lorenzo,2-50,376.88,283.46,428.88,148.764
CEL,RVA,11.04.2015,CF-G,Mina Lorenzo,2-55,299.92,201.82,372.72,158.907
CEL,RVA,11.04.2015,CF-O,,2-48,241.68,248.92,370.64,71.484
CEL,RVA,11.04.2015,CF-O,,2-70,288.48,267.76,435.12,155.848
CEL,RVA,11.04.2015,CF-O,,2-70,367.52,296.02,370.64,53.613
CEL,RVA,11.04.2015,CF-S,,2-51,366.48,372.95,382.08,305.44
CEL,RVA,11.04.2015,CF-S,,2-60,316.56,270.9,368.56,176.7
CEL,RVA,11.04.2015,CF-S,,2-86,233.36,270.9,312.4,226.94
CEL,EIB,19.04.2015,CF-G,Agudo Durán,1-39,380,341.55,344.64,157.941
CEL,EIB,19.04.2015,CF-S,,2-67,494.4,310.15,473.6,266.19
CEL,RMA,26.04.2015,GF,Agudo Durán,1-8,247.92,352.54,345.68,160.034
CEL,RMA,26.04.2015,CF-G,Mina Lorenzo,1-27,357.12,187.69,352.96,122.199
CEL,RMA,26.04.2015,CF-O,,1-27,432,372.95,437.2,158.907
CEL,MLG,29.04.2015,CF-G,Agudo Durán,2-88,400.8,313.29,357.12,157.941
CEL,MLG,29.04.2015,CF-O,,1-26,229.2,209.67,363.36,62.629
CEL,MLG,29.04.2015,CF-O,,2-59,387.28,228.51,437.2,141.68
CEL,MLG,29.04.2015,CF-O,,2-92,554.72,307.01,181.36,149.891
CEL,ALM,04.05.2015,GF,Agudo Durán,1-16,229.2,366.67,426.8,160.034
CEL,ALM,04.05.2015,CF-G,Mina Lorenzo,1-38,320.72,319.57,426.8,158.907
CEL,ALM,04.05.2015,CF-O,,2-92,434.08,288.17,326.96,127.351
CEL,SEV,10.05.2015,CF-G,Mina Lorenzo,2-57,380,341.55,341.52,158.907
CEL,SEV,10.05.2015,CF-O,,1-16,372.72,261.48,308.24,156.492
CEL,VAL,17.05.2015,GF,Hernández,1-7,338.4,261.48,426.8,102.879
CEL,ESP,23.05.2015,CF-G,MLGlo Novegil,1-37,473.6,281.89,342.56,124.292
CEL,ESP,23.05.2015,CF-G,Cabral,2-57,407.04,294.45,354,125.258
CEL,ESP,23.05.2015,GF,Agudo Durán,2-75,220.88,303.87,415.36,114.149
CEL,ESP,23.05.2015,CF-S,,1-37,417.44,322.71,410.16,275.61
MLG,ATH,23.08.2014,CF-G,Romero Alconchel,1-34,393.52,291.31,400.8,156.975
MLG,ATH,23.08.2014,CF-S,,1-34,380,341.55,368.56,171.99
MLG,VAL,29.08.2014,CF-S,,2-66,299.92,307.01,344.64,237.93
MLG,LEV,13.09.2014,,,,,,,
MLG,ESP,20.09.2014,GF,Camacho,2-52,352.96,266.19,337.36,154.882
MLG,ESP,20.09.2014,GF,Barbosa Valente,2-92,401.84,522.1,419.52,129.444
MLG,BAR,24.09.2014,,,,,,,
MLG,GET,28.09.2014,CF-O,,1-23,507.92,288.17,444.48,154.238
MLG,GRA,04.10.2014,CF-G,Santa Cruz,2-59,386.24,239.5,348.8,145.705
MLG,GRA,04.10.2014,CF-G,Antunes,2-79,380,341.55,336.32,160.034
MLG,GRA,04.10.2014,CF-S,,2-59,266.64,333.7,351.92,217.52
MLG,COR,18.10.2014,GF,García Sánchez,1-21,321.76,258.34,397.68,156.975
MLG,COR,18.10.2014,CF-G,Amrabat,1-30,380,341.55,335.28,160.034
MLG,COR,18.10.2014,CF-O,,1-14,280.16,339.98,446.56,158.746
MLG,RVA,26.10.2014,GF,García Sánchez,1-5,585.92,374.52,426.8,133.469
MLG,RVA,26.10.2014,CF-G,Darder,1-20,383.12,236.36,416.4,154.238
MLG,RVA,26.10.2014,CF-G,Jiménez López,1-44,498.56,311.72,376.88,157.941
MLG,RVA,26.10.2014,CF-G,Amrabat,2-48,380,341.55,348.8,160.034
MLG,RVA,26.10.2014,CF-O,,2-49,532.88,360.39,363.36,85.008
MLG,RVA,26.10.2014,CF-B,,1-0,488.16,189.26,424.72,176.7
MLG,RVA,26.10.2014,CF-S,,1-4,260.4,328.99,282.24,286.6
MLG,RSO,01.11.2014,CF-G,Jiménez López,2-71,318.64,248.92,337.36,105.938
MLG,RSO,01.11.2014,CF-O,,2-90,370.64,230.08,324.88,123.326
MLG,EIB,08.11.2014,CF-G,Jiménez López,2-52,443.44,272.47,357.12,157.941
MLG,EIB,08.11.2014,CF-G,Amrabat,2-88,380,341.55,399.76,160.034
MLG,EIB,08.11.2014,CF-O,,1-5,383.12,288.17,336.32,44.758
MLG,ATM,22.11.2014,GF,Santa Cruz,2-63,462.16,204.96,397.68,115.115
MLG,RMA,29.11.2014,GF,Santa Cruz,2-91,322.8,278.75,407.04,118.174
MLG,RMA,29.11.2014,CF-O,,2-86,411.2,241.07,396.64,64.883
MLG,DEP,06.12.2014,GF,Darder,1-20,310.32,602.17,339.44,145.705
MLG,CEL,13.12.2014,GF,García Sánchez,1-20,332.16,313.29,341.52,158.907
MLG,CEL,13.12.2014,CF-S,,2-89,367.52,382.37,366.48,327.42
MLG,ELC,21.12.2014,CF-G,Camacho,2-48,320.72,203.39,349.84,150.857
MLG,ELC,21.12.2014,GF,Romero Alconchel,2-76,437.2,438.89,356.08,153.916
MLG,ELC,21.12.2014,CF-S,,1-5,305.12,376.09,314.48,341.55
MLG,ALM,03.01.2015,GF,García Sánchez,2-72,484,377.66,335.28,149.73
MLG,VILL,10.01.2015,CF-G,Amrabat,2-59,196.96,525.24,346.72,131.376
MLG,SEV,18.01.2015,,,,,,,
MLG,ATH,25.01.2015,CF-G,Guerra Rodríguez,2-77,345.68,190.83,365.44,158.907
MLG,VAL,02.02.2015,GF,Castillejo Azuaga,1-24,490.24,291.31,367.52,110.124
MLG,VAL,02.02.2015,CF-B,,1-43,293.68,220.66,308.24,203.39
MLG,VAL,02.02.2015,CF-S,,1-28,413.28,278.75,403.92,233.22
MLG,VAL,02.02.2015,CF-S,,2-69,501.68,372.95,421.6,212.81
MLG,LEV,07.02.2015,CF-G,Jiménez López,1-23,504.8,223.8,407.04,114.149
MLG,ESP,14.02.2015,CF-S,,2-83,380,341.55,410.16,182.98
MLG,BAR,21.02.2015,CF-G,Jiménez López,1-6,328,225.37,355.04,158.907
MLG,GET,28.02.2015,GF,Jiménez López,1-9,404.96,341.55,337.36,129.444
MLG,GET,28.02.2015,GF,Darder,2-56,479.84,539.37,417.44,101.913
MLG,GET,28.02.2015,CF-G,da Luz Horta,2-67,378.96,228.51,396.64,108.031
MLG,GET,28.02.2015,CF-O,,1-34,554.72,325.85,291.6,215.95
MLG,GRA,07.03.2015,,,,,,,
MLG,COR,15.03.2015,CF-G,Jiménez López,2-47,346.72,292.88,421.6,158.907
MLG,COR,15.03.2015,GF,Amrabat,2-83,196.96,418.48,334.24,158.907
MLG,COR,15.03.2015,CF-O,,2-85,273.92,228.51,316.56,120.75
MLG,RVA,21.03.2015,CF-S,,1-13,211.52,272.47,300.96,197.11
MLG,RVA,21.03.2015,CF-S,,1-23,393.52,241.07,370.64,170.42
MLG,RSO,04.04.2015,CF-G,García del Pozo,2-54,342.56,236.36,425.76,135.562
MLG,RSO,04.04.2015,CF-S,,1-26,432,197.11,413.28,171.99
MLG,RSO,04.04.2015,CF-S,,2-59,512.08,209.67,510,209.67
MLG,EIB,07.04.2015,,,,,,,
MLG,ATM,11.04.2015,CF-G,García Sánchez,2-70,449.68,371.38,366.48,144.739
MLG,RMA,18.04.2015,CF-G,Jiménez López,2-70,374.8,283.46,380,156.975
MLG,RMA,18.04.2015,CF-O,,1-35,417.44,318,282.24,80.5
MLG,DEP,26.04.2015,GF,Amrabat,2-46,227.12,451.45,387.28,136.528
MLG,DEP,26.04.2015,CF-O,,1-7,454.88,277.18,439.28,157.941
MLG,DEP,26.04.2015,CF-S,,2-91,376.88,261.48,372.72,184.55
MLG,CEL,29.04.2015,CF-O,,1-33,391.44,322.71,436.16,154.882
MLG,CEL,29.04.2015,CF-O,,2-75,548.48,333.7,466.32,151.984
MLG,ELC,03.05.2015,CF-G,Guerra Rodríguez,2-93,284.32,203.39,407.04,156.975
MLG,ELC,03.05.2015,CF-O,,1-33,313.44,226.94,246.88,120.75
MLG,ELC,03.05.2015,CF-O,,2-74,380,341.55,436.16,158.907
MLG,ELC,03.05.2015,CF-O,,2-82,572.4,383.94,403.92,75.992
MLG,ELC,03.05.2015,CF-S,,2-48,381.04,217.52,382.08,195.54
MLG,ELC,03.05.2015,CF-S,,2-95,413.28,234.79,413.28,168.85
MLG,ALM,10.05.2015,CF-G,Guerra Rodríguez,2-68,441.36,219.09,416.4,133.469
MLG,ALM,10.05.2015,CF-O,,1-22,291.6,215.95,374.8,182.98
MLG,ALM,10.05.2015,CF-O,,2-82,439.28,314.86,392.48,85.008
MLG,ALM,10.05.2015,CF-S,,1-9,225.04,204.96,250,198.68
MLG,VILL,17.05.2015,CF-G,Darder,2-89,435.12,313.29,337.36,135.562
MLG,SEV,23.05.2015,GF,Guerra Rodríguez,2-66,400.8,539.37,336.32,160.034
MLG,SEV,23.05.2015,GF,Guerra Rodríguez,2-91,310.32,182.98,337.36,152.789
RVA,ATM,25.08.2014,,,,,,,
RVA,DEP,31.08.2014,CF-G,Bueno,1-39,390.4,286.6,410.16,142.646
RVA,DEP,31.08.2014,CF-G,Bueno,2-72,421.6,209.67,412.24,142.646
RVA,DEP,31.08.2014,CF-O,,1-21,354,376.09,459.04,156.492
RVA,DEP,31.08.2014,CF-O,,1-28,473.6,325.85,296.8,158.746
RVA,ELC,14.09.2014,GF,Kakuta,1-44,271.84,294.45,344.64,158.907
RVA,ELC,14.09.2014,CF-G,Bueno,2-90,380,341.55,339.44,160.034
RVA,VILL,21.09.2014,CF-G,Kakuta,1-21,378.96,280.32,401.84,134.435
RVA,VILL,21.09.2014,CF-G,Bueno,1-28,437.2,204.96,410.16,150.857
RVA,ATH,24.09.2014,CF-G,Baptistao,1-38,359.2,173.56,382.08,156.492
RVA,ATH,24.09.2014,CF-G,Baptistao,2-88,402.88,173.56,375.84,160.034
RVA,ATH,24.09.2014,CF-S,,2-49,378.96,333.7,380,203.39
RVA,ATH,24.09.2014,CF-S,,2-86,370.64,266.19,382.08,171.99
RVA,ATH,24.09.2014,CF-S,,2-88,449.68,201.82,419.52,176.7
RVA,LEV,27.09.2014,GF,Baptistao,1-11,546.4,263.05,335.28,139.587
RVA,LEV,27.09.2014,GF,Baptistao,1-32,447.6,267.76,404.96,123.326
RVA,LEV,27.09.2014,CF-O,,2-67,380,341.55,350.88,97.888
RVA,BAR,04.10.2014,,,,,,,
RVA,GRA,17.10.2014,CF-G,Contreiras Gonçalves,2-92,539.12,292.88,334.24,158.907
RVA,MLG,26.10.2014,,,,,,,
RVA,EIB,03.11.2014,GF,Baptistao,2-66,420.56,324.28,348.8,101.913
RVA,EIB,03.11.2014,GF,Baptistao,2-67,484,270.9,417.44,157.941
RVA,EIB,03.11.2014,CF-B,,2-52,528.72,263.05,363.36,168.85
RVA,RMA,08.11.2014,CF-G,Bueno,1-43,372.72,270.9,357.12,160.034
RVA,CEL,23.11.2014,GF,Bueno,1-19,423.68,244.21,417.44,115.115
RVA,CEL,23.11.2014,CF-S,,2-77,425.76,339.98,419.52,307.01
RVA,ALM,01.12.2014,CF-G,Kakuta,2-85,449.68,250.49,399.76,115.115
RVA,ALM,01.12.2014,CF-S,,2-65,429.92,357.25,415.36,296.02
RVA,SEV,07.12.2014,CF-O,,2-84,425.76,242.64,372.72,80.5
RVA,SEV,07.12.2014,CF-S,,2-53,295.76,292.88,307.2,270.9
RVA,VAL,13.12.2014,,,,,,,
RVA,ESP,20.12.2014,CF-G,Baptistao,1-44,381.04,261.48,395.6,115.115
RVA,ESP,20.12.2014,CF-S,,1-22,233.36,302.3,272.88,274.04
RVA,GET,04.01.2015,GF,Sánchez Ruiz,1-38,520.4,500.12,356.08,133.469
RVA,GET,04.01.2015,CF-G,Baena,2-63,346.72,208.1,355.04,136.367
RVA,GET,04.01.2015,CF-O,,1-14,345.68,285.03,380,80.5
RVA,GET,04.01.2015,CF-O,,1-20,390.4,259.91,329.04,64.883
RVA,GET,04.01.2015,CF-O,,2-61,475.68,220.66,436.16,142.646
RVA,GET,04.01.2015,CF-B,,2-83,445.52,322.71,424.72,212.81
RVA,COR,12.01.2015,CF-O,,2-77,401.84,269.33,340.48,209.67
RVA,COR,12.01.2015,CF-O,,2-90,386.24,256.77,394.56,71.484
RVA,RSO,17.01.2015,GF,Contreiras Gonçalves,2-80,415.36,319.57,334.24,141.68
RVA,RSO,17.01.2015,CF-O,,1-41,490.24,283.46,438.24,73.738
RVA,ATM,24.01.2015,GF,Trashorras,1-34,383.12,460.87,419.52,160.034
RVA,ATM,24.01.2015,CF-S,,2-77,451.76,297.59,412.24,225.37
RVA,DEP,30.01.2015,CF-G,Bueno,1-21,419.52,297.59,422.64,148.764
RVA,DEP,30.01.2015,CF-S,,2-67,413.28,281.89,403.92,244.21
RVA,ELC,09.02.2015,,,,,,,
RVA,VILL,15.02.2015,GF,Bueno,2-50,449.68,203.39,398.72,158.907
RVA,VILL,15.02.2015,CF-G,Kakuta,2-68,387.28,272.47,420.56,160.034
RVA,VILL,15.02.2015,CF-S,,1-30,375.84,322.71,393.52,175.13
RVA,ATH,22.02.2015,,,,,,,
RVA,LEV,28.02.2015,GF,Bueno,1-22,340.48,307.01,341.52,126.385
RVA,LEV,28.02.2015,CF-G,Bueno,1-31,425.76,270.9,397.68,158.907
RVA,LEV,28.02.2015,GF,Bueno,1-32,278.08,266.19,336.32,157.941
RVA,LEV,28.02.2015,CF-G,Bueno,1-37,429.92,187.69,422.64,154.882
RVA,LEV,28.02.2015,CF-S,,1-37,409.12,307.01,402.88,170.42
RVA,BAR,08.03.2015,CF-G,Bueno,2-80,380,341.55,361.28,111.09
RVA,GRA,14.03.2015,CF-G,Bueno,2-64,370.64,236.36,384.16,102.879
RVA,GRA,14.03.2015,CF-G,Bueno,2-75,419.52,286.6,337.36,149.73
RVA,GRA,14.03.2015,CF-G,Embarba,2-93,387.28,281.89,383.12,150.857
RVA,GRA,14.03.2015,CF-O,,1-22,458,187.69,444.48,145.383
RVA,GRA,14.03.2015,CF-S,,1-15,338.4,272.47,400.8,164.14
RVA,GRA,14.03.2015,CF-S,,2-93,486.08,308.58,434.08,230.08
RVA,MLG,21.03.2015,CF-G,Kakuta,1-21,490.24,263.05,419.52,142.646
RVA,EIB,03.04.2015,GF,Bueno,1-39,239.6,286.6,426.8,124.292
RVA,EIB,03.04.2015,GF,Contreiras Gonçalves,1-41,345.68,230.08,386.24,118.174
RVA,EIB,03.04.2015,CF-S,,2-81,357.12,244.21,375.84,197.11
RVA,RMA,08.04.2015,CF-O,,2-88,398.72,355.68,277.04,154.238
RVA,RMA,08.04.2015,CF-S,,1-43,263.52,283.46,347.76,168.85
RVA,CEL,11.04.2015,CF-G,Contreiras Gonçalves,1-0,435.12,244.21,407.04,154.882
RVA,ALM,19.04.2015,GF,Amaya,1-22,255.2,244.21,348.8,111.09
RVA,ALM,19.04.2015,CF-G,Fedor Flores,2-89,378.96,192.4,381.04,135.562
RVA,ALM,19.04.2015,CF-B,,2-86,563.04,193.97,394.56,168.85
RVA,ALM,19.04.2015,CF-S,,2-82,241.68,286.6,282.24,241.07
RVA,SEV,26.04.2015,CF-O,,2-72,308.24,275.61,302,113.988
RVA,SEV,26.04.2015,CF-O,,2-81,332.16,368.24,362.32,71.484
RVA,VAL,30.04.2015,GF,Embarba,1-18,429.92,559.78,369.6,152.789
RVA,ESP,03.05.2015,CF-G,Insúa,1-28,429.92,372.95,333.2,155.848
RVA,GET,11.05.2015,GF,Contreiras Gonçalves,1-27,348.8,275.61,415.36,158.907
RVA,GET,11.05.2015,CF-G,Fedor Flores,2-72,541.2,303.87,335.28,155.848
RVA,GET,11.05.2015,CF-S,,2-73,195.92,352.54,305.12,281.89
RVA,COR,17.05.2015,CF-G,Baena,1-20,362.32,291.31,369.6,122.199
RVA,COR,17.05.2015,GF,Embarba,2-77,222.96,299.16,418.48,158.907
RVA,COR,17.05.2015,CF-B,,1-14,386.24,343.12,380,307.01
RVA,COR,17.05.2015,CF-B,,1-31,334.24,299.16,361.28,264.62
RVA,RSO,23.05.2015,GF,Bueno,1-41,306.16,236.36,335.28,158.907
RVA,RSO,23.05.2015,CF-G,Morcillo,2-63,451.76,230.08,367.52,144.739
COR,CEL,30.08.2014,GF,Nicolás Cartabia,2-59,464.24,339.98,422.64,157.941
COR,ALM,12.09.2014,CF-G,Nicolás CartabiaV,1-18,552.64,239.5,335.28,156.975
COR,SEV,21.09.2014,CF-G,García Freire,2-82,401.84,237.93,422.64,146.671
COR,GET,03.10.2014,GF,Ekeng Ekeng,2-77,573.44,297.59,343.6,160.034
COR,MLG,18.10.2014,GF,Ghilas,2-93,137.68,343.12,426.8,125.258
COR,RSO,25.10.2014,CF-G,Jiménez Tejada,2-86,385.2,186.12,340.48,156.975
COR,RSO,25.10.2014,CF-O,,2-62,397.68,192.4,453.84,127.512
COR,ATM,01.11.2014,GF,Ghilas,2-52,280.16,275.61,425.76,128.317
COR,ATM,01.11.2014,CF-G,Ghilas,2-86,348.8,275.61,411.2,130.41
COR,DEP,07.11.2014,CF-S,,1-16,380,341.55,346.72,171.99
COR,ELC,23.11.2014,CF-G,Chaves de la Torre,1-11,546.4,233.22,354,160.034
COR,ELC,23.11.2014,CF-G,Nicolás Cartabia,2-59,542.24,264.62,358.16,156.975
COR,ATH,06.12.2014,CF-G,Ghilas,1-22,295.76,365.1,344.64,160.034
COR,ATH,06.12.2014,CF-O,,2-68,574.48,328.99,414.32,44.758
COR,ATH,06.12.2014,CF-S,,2-70,165.76,292.88,191.76,266.19
COR,LEV,13.12.2014,CF-O,,1-38,415.36,278.75,311.36,147.637
COR,GRA,05.01.2015,GF,Ghilas,1-15,255.2,341.55,332.16,160.034
COR,GRA,05.01.2015,CF-G,Andone,1-43,385.2,220.66,400.8,157.941
COR,RVA,12.01.2015,CF-O,,2-66,168.88,302.3,534.96,60.375
COR,EIB,16.01.2015,CF-G,Andone,1-0,427.84,302.3,419.52,158.907
COR,EIB,16.01.2015,CF-S,,2-90,481.92,237.93,423.68,197.11
COR,RMA,24.01.2015,CF-G,Ghilas,1-2,380,341.55,418.48,117.208
COR,RMA,24.01.2015,CF-S,,2-67,429.92,349.4,424.72,325.85
COR,ALM,08.02.2015,GF,Nicolás Cartabia,1-9,387.28,495.41,333.2,115.115
COR,VAL,21.02.2015,CF-G,Ghilas,2-73,380,341.55,338.4,160.034
COR,ESP,27.02.2015,CF-O,,2-77,404.96,355.68,430.96,44.758
COR,ESP,27.02.2015,CF-S,,2-84,418.48,307.01,385.2,182.98
COR,GET,09.03.2015,GF,Andone,2-76,514.16,313.29,352.96,138.621
COR,GET,09.03.2015,CF-S,,2-68,381.04,297.59,382.08,272.47
COR,MLG,15.03.2015,CF-S,,1-26,348.8,366.67,351.92,335.27
COR,MLG,15.03.2015,CF-B,,2-61,318.64,360.39,385.2,204.96
COR,RSO,22.03.2015,GF,Andone,1-11,348.8,233.22,393.52,148.764
COR,DEP,08.04.2015,CF-G,Andone,2-54,385.2,266.19,354,160.034
COR,DEP,08.04.2015,CF-S,,2-90,395.6,380.8,394.56,322.71
COR,ATH,24.04.2015,CF-O,,2-48,333.2,233.22,345.68,69.391
