Team,Opp,Date,Type,Player,Timer,x1,y1,x2,y2
SUN,QPR,10.02.2015,CS,,1-34,357.12,230.08,361.28,184.55
SUN,WBA,21.02.2015,,,,,,,
SUN,MUN,28.02.2015,,,,,,,
SUN,HUL,03.03.2015,CG,Rodwell,2-76,401.84,176.7,408.08,124.292
SUN,AST,14.03.2015,,,,,,,
SUN,WHU,21.03.2015,CO,,1-14,447.6,382.37,512.08,69.391
SUN,NEW,05.04.2015,G,Defoe,1-45,389.36,509.54,421.6,117.208
SUN,CRY,11.04.2015,G,Wickham,2-89,350.88,314.86,421.6,153.916
SUN,STK,25.04.2015,CG,Wickham,1-0,415.36,203.39,415.36,157.941
SUN,STK,25.04.2015,CS,,2-62,316.56,303.87,319.68,261.48
SUN,SOU,02.05.2015,CG,Gomez Garcia-Penche,1-20,380,341.55,419.52,156.975
SUN,SOU,02.05.2015,CG,Gomez Garcia-Penche,2-54,380,341.55,360.24,156.975
SUN,EVE,09.05.2015,G,Graham,2-52,352.96,346.26,419.52,156.975
SUN,EVE,09.05.2015,CG,Defoe,2-84,381.04,228.51,381.04,151.823
SUN,LEI,16.05.2015,CS,,1-23,293.68,297.59,361.28,197.11
SUN,ARS,20.05.2015,CO,,2-67,425.76,272.47,298.88,69.391
SUN,ARS,20.05.2015,CS,,2-49,235.44,310.15,354,186.12
SUN,ARS,20.05.2015,CS,,2-59,218.8,314.86,246.88,275.61
SUN,CHE,24.05.2015,CG,Fletcher,1-25,326.96,222.23,348.8,139.587
SUN,CHE,24.05.2015,CO,,2-70,348.8,275.61,500.64,145.383
AST,STK,16.08.2014,G,Weimann,2-49,521.44,289.74,336.32,138.621
AST,STK,16.08.2014,CO,,1-24,437.2,296.02,240.64,151.984
AST,NEW,23.08.2014,,,,,,,
AST,HUL,31.08.2014,G,Agbonlahor,1-13,434.08,405.92,336.32,158.907
AST,HUL,31.08.2014,G,Weimann,1-35,288.48,318,419.52,155.848
AST,LIV,13.09.2014,G,Agbonlahor,1-8,383.12,239.5,420.56,150.857
AST,LIV,13.09.2014,CO,,1-12,336.32,281.89,477.76,75.992
AST,ARS,20.09.2014,CS,,1-22,435.12,223.8,413.28,182.98
AST,CHE,27.09.2014,,,,,,,
AST,MCI,04.10.2014,CS,,2-46,297.84,350.97,323.84,281.89
AST,EVE,18.10.2014,,,,,,,
AST,QPR,27.10.2014,CO,,2-54,451.76,228.51,470.48,145.383
AST,TOT,02.11.2014,G,Weimann,1-15,386.24,296.02,427.84,157.941
AST,TOT,02.11.2014,CO,,1-10,409.12,313.29,478.8,151.984
AST,WHU,08.11.2014,,,,,,,
AST,SOU,24.11.2014,CG,Agbonlahor,1-28,203.2,341.55,415.36,155.848
AST,SOU,24.11.2014,CO,,2-77,381.04,372.95,438.24,4.508
AST,BUR,29.11.2014,G,Cole,1-37,468.4,239.5,399.76,153.916
AST,CRY,02.12.2014,G,Benteke,1-31,196.96,435.75,424.72,155.848
AST,LEI,07.12.2014,CG,Clark,1-16,387.28,270.9,341.52,117.208
AST,LEI,07.12.2014,G,Hutton,2-70,546.4,303.87,387.28,149.73
AST,LEI,07.12.2014,CS,,2-52,289.52,374.52,305.12,322.71
AST,LEI,07.12.2014,CS,,2-75,455.92,281.89,421.6,190.83
AST,WBA,13.12.2014,,,,,,,
AST,MUN,20.12.2014,G,Benteke,1-17,529.76,344.69,333.2,119.301
AST,SWA,26.12.2014,CO,,2-71,414.32,357.25,286.4,145.383
AST,SWA,26.12.2014,CS,,2-90,391.44,318,415.36,168.85
AST,SWA,26.12.2014,CS,,2-91,398.72,255.2,387.28,170.42
AST,SUN,28.12.2014,,,,,,,
AST,CRY,01.01.2015,CO,,2-70,453.84,308.58,390.4,55.867
AST,CRY,01.01.2015,CS,,1-13,463.2,226.94,428.88,190.83
AST,LEI,10.01.2015,CO,,2-70,522.48,223.8,233.36,13.363
AST,LIV,17.01.2015,,,,,,,
AST,ARS,01.02.2015,CS,,1-41,400.8,275.61,403.92,230.08
AST,CHE,07.02.2015,CG,Okore,2-47,340.48,263.05,347.76,136.528
AST,HUL,10.02.2015,,,,,,,
AST,STK,21.02.2015,G,Sinclair,1-19,314.48,261.48,423.68,116.242
AST,NEW,28.02.2015,,,,,,,
AST,WBA,03.03.2015,G,Agbonlahor,1-21,527.68,277.18,371.68,158.907
AST,WBA,03.03.2015,CG,Benteke,2-93,380,341.55,415.36,158.907
AST,WBA,03.03.2015,CB,,1-27,219.84,310.15,396.64,170.42
AST,WBA,03.03.2015,CS,,2-92,537.04,212.81,473.6,176.7
AST,SUN,14.03.2015,G,Benteke,1-15,446.56,366.67,408.08,158.907
AST,SUN,14.03.2015,CG,Agbonlahor,1-17,148.08,275.61,339.44,160.034
AST,SUN,14.03.2015,G,Agbonlahor,1-36,519.36,335.27,340.48,160.034
AST,SUN,14.03.2015,G,Benteke,1-43,348.8,263.05,398.72,126.385
AST,SUN,14.03.2015,CO,,1-29,438.24,266.19,352.96,58.121
AST,SWA,21.03.2015,,,,,,,
AST,MUN,04.04.2015,G,Benteke,2-79,456.96,302.3,406,158.907
AST,QPR,07.04.2015,G,Benteke,1-9,182.4,336.84,424.72,124.292
AST,QPR,07.04.2015,CG,Benteke,1-32,374.8,399.64,334.24,157.941
AST,QPR,07.04.2015,G,Benteke,2-82,288.48,515.82,331.12,137.494
AST,QPR,07.04.2015,CS,,1-15,435.12,266.19,415.36,233.22
AST,TOT,11.04.2015,G,Benteke,1-34,368.56,333.7,335.28,157.941
AST,TOT,11.04.2015,CS,,2-84,390.4,324.28,391.44,278.75
AST,MCI,25.04.2015,G,Cleverley,2-67,332.16,464.01,358.16,158.907
AST,MCI,25.04.2015,G,Sánchez,2-84,378.96,333.7,365.44,128.317
AST,MCI,25.04.2015,CS,,1-26,366.48,335.27,380,259.91
AST,EVE,02.05.2015,G,Benteke,1-9,328,270.9,337.36,144.739
AST,EVE,02.05.2015,CG,Benteke,1-44,438.24,206.53,419.52,108.997
AST,EVE,02.05.2015,G,Cleverley,2-63,608.8,385.51,389.36,107.065
AST,EVE,02.05.2015,CO,,1-28,382.08,214.38,473.6,154.238
AST,WHU,09.05.2015,CG,Cleverley,1-30,352.96,204.96,399.76,138.621
AST,SOU,16.05.2015,CG,Benteke,1-47,344.64,283.46,337.36,108.031
AST,SOU,16.05.2015,CO,,1-10,237.52,275.61,308.24,145.383
AST,SOU,16.05.2015,CS,,2-89,338.4,281.89,380,189.26
AST,BUR,24.05.2015,,,,,,,
HUL,QPR,16.08.2014,G,Chester,2-51,338.4,261.48,340.48,149.73
HUL,QPR,16.08.2014,CS,,2-63,494.4,288.17,470.48,253.63
HUL,STK,24.08.2014,CG,Chester,1-41,435.12,219.09,397.68,156.975
HUL,AST,31.08.2014,G,Jelavic,2-73,402.88,267.76,338.4,151.823
HUL,WHU,15.09.2014,G,Hernández,1-38,429.92,352.54,418.48,133.469
HUL,WHU,15.09.2014,G,Diamé,2-63,350.88,409.06,429.92,122.199
HUL,NEW,20.09.2014,G,Jelavic,2-48,328,319.57,403.92,126.385
HUL,NEW,20.09.2014,G,Diamé,2-67,179.28,470.29,331.12,123.326
HUL,NEW,20.09.2014,CO,,2-61,344.64,288.17,302,127.512
HUL,MCI,27.09.2014,CG,Hernández,1-31,377.92,339.98,342.56,156.975
HUL,CRY,04.10.2014,CG,Diamé,2-59,384.16,289.74,399.76,112.056
HUL,CRY,04.10.2014,G,Jelavic,2-88,460.08,399.64,340.48,152.789
HUL,ARS,18.10.2014,CG,Diamé,1-16,522.48,255.2,403.92,153.916
HUL,ARS,18.10.2014,G,Hernández,2-45,376.88,278.75,331.12,138.621
HUL,LIV,25.10.2014,,,,,,,
HUL,SOU,01.11.2014,,,,,,,
HUL,BUR,08.11.2014,,,,,,,
HUL,TOT,23.11.2014,G,Livermore,1-7,575.52,555.07,344.64,160.034
HUL,TOT,23.11.2014,CO,,1-20,460.08,297.59,321.76,24.633
HUL,MUN,29.11.2014,,,,,,,
HUL,EVE,03.12.2014,G,Aluko,2-58,585.92,266.19,397.68,157.941
HUL,WBA,06.12.2014,CO,,2-74,334.24,355.68,304.08,89.516
HUL,CHE,13.12.2014,,,,,,,
HUL,SWA,20.12.2014,CO,,2-75,415.36,261.48,571.36,87.262
HUL,SUN,26.12.2014,G,Ramírez,1-32,303.04,550.36,426.8,147.798
HUL,SUN,26.12.2014,G,Chester,2-50,395.6,266.19,410.16,115.115
HUL,SUN,26.12.2014,CG,Jelavic,2-95,293.68,377.66,421.6,160.034
HUL,LEI,28.12.2014,CO,,1-46,409.12,267.76,499.6,78.246
HUL,LEI,28.12.2014,CO,,2-77,354,259.91,277.04,113.988
HUL,EVE,01.01.2015,CG,Elmohamady,1-32,378.96,307.01,411.2,135.562
HUL,EVE,01.01.2015,CG,Jelavic,1-42,321.76,358.82,380,121.233
HUL,EVE,01.01.2015,CO,,2-48,411.2,223.8,473.6,140.875
HUL,WBA,10.01.2015,,,,,,,
HUL,WHU,18.01.2015,,,,,,,
HUL,NEW,31.01.2015,CB,,1-17,387.28,272.47,382.08,175.13
HUL,MCI,07.02.2015,CG,Meyler,1-34,312.4,266.19,341.52,153.916
HUL,MCI,07.02.2015,CO,,1-15,454.88,226.94,408.08,95.795
HUL,AST,10.02.2015,G,Jelavic,1-21,278.08,355.68,339.44,119.301
HUL,AST,10.02.2015,CG,N'Doye,2-73,470.48,208.1,336.32,121.233
HUL,QPR,21.02.2015,G,Jelavic,1-15,546.4,310.15,344.64,153.916
HUL,QPR,21.02.2015,CG,N'Doye,2-88,293.68,258.34,387.28,129.444
HUL,QPR,21.02.2015,CS,,2-88,240.64,300.73,384.16,175.13
HUL,STK,28.02.2015,CO,,1-19,271.84,189.26,519.36,151.984
HUL,SUN,03.03.2015,G,N'Doye,1-14,381.04,299.16,337.36,154.882
HUL,SUN,03.03.2015,CS,,2-78,417.44,244.21,402.88,179.84
HUL,LEI,14.03.2015,CS,,1-19,333.2,333.7,349.84,258.34
HUL,LEI,14.03.2015,CS,,2-88,532.88,404.35,380,175.13
HUL,CHE,22.03.2015,G,Elmohamady,1-25,432,256.77,394.56,151.823
HUL,CHE,22.03.2015,CG,Hernández,1-27,284.32,339.98,371.68,150.857
HUL,CHE,22.03.2015,CS,,1-4,455.92,366.67,423.68,275.61
HUL,SWA,04.04.2015,CG,McShane,2-49,362.32,231.65,368.56,154.882
HUL,SOU,11.04.2015,,,,,,,
HUL,CRY,25.04.2015,CG,N'Doye,2-51,374.8,204.96,372.72,132.503
HUL,CRY,25.04.2015,G,N'Doye,2-91,538.08,355.68,337.36,146.671
HUL,CRY,25.04.2015,CO,,1-13,361.28,220.66,74.24,215.95
HUL,LIV,28.04.2015,CG,Dawson,1-36,350.88,292.88,336.32,136.528
HUL,LIV,28.04.2015,CS,,1-6,364.4,291.31,374.8,195.54
HUL,ARS,04.05.2015,CG,Quinn,2-55,399.76,344.69,420.56,121.233
HUL,BUR,09.05.2015,CO,,1-23,468.4,305.44,450.72,80.5
HUL,TOT,16.05.2015,CB,,2-69,376.88,336.84,365.44,237.93
HUL,MUN,24.05.2015,,,,,,,
BUR,CHE,18.08.2014,G,Arfield,1-13,496.48,391.79,351.92,121.233
BUR,SWA,23.08.2014,CO,,2-62,390.4,305.44,419.52,80.5
BUR,MUN,30.08.2014,,,,,,,
BUR,CRY,13.09.2014,CS,,2-84,380,341.55,384.16,179.84
BUR,SUN,20.09.2014,,,,,,,
BUR,WBA,28.09.2014,,,,,,,
BUR,LEI,04.10.2014,CG,Kightly,1-38,398.72,233.22,385.2,154.882
BUR,LEI,04.10.2014,G,Wallace,2-95,390.4,471.86,422.64,120.267
BUR,WHU,18.10.2014,G,Boyd,2-59,342.56,220.66,348.8,134.435
BUR,WHU,18.10.2014,CO,,2-61,362.32,286.6,281.2,140.875
BUR,WHU,18.10.2014,CO,,2-86,338.4,230.08,357.12,95.795
BUR,EVE,26.10.2014,CG,Ings,1-19,489.2,294.45,362.32,156.975
BUR,EVE,26.10.2014,CS,,2-47,380,253.63,361.28,179.84
BUR,ARS,01.11.2014,CS,,2-91,421.6,270.9,415.36,247.35
BUR,HUL,08.11.2014,CG,Barnes,2-49,330.08,327.42,393.52,118.174
BUR,HUL,08.11.2014,CO,,1-0,268.72,352.54,475.68,154.238
BUR,STK,22.11.2014,CG,Ings,1-11,395.6,272.47,373.76,158.907
BUR,STK,22.11.2014,CG,Ings,1-12,393.52,236.36,394.56,154.882
BUR,AST,29.11.2014,CG,Ings,2-86,380,341.55,380,107.065
BUR,AST,29.11.2014,CO,,2-90,347.76,270.9,446.56,143.129
BUR,AST,29.11.2014,CO,,2-90,427.84,313.29,432,156.975
BUR,AST,29.11.2014,CS,,2-55,378.96,311.72,368.56,247.35
BUR,NEW,02.12.2014,G,Boyd,1-33,381.04,495.41,400.8,126.385
BUR,QPR,06.12.2014,CS,,1-11,344.64,371.38,357.12,288.17
BUR,SOU,13.12.2014,G,Barnes,2-72,217.76,300.73,371.68,156.975
BUR,TOT,20.12.2014,G,Barnes,1-26,278.08,473.43,421.6,112.056
BUR,LIV,26.12.2014,,,,,,,
BUR,MCI,28.12.2014,CG,Boyd,2-46,354,263.05,388.32,158.907
BUR,MCI,28.12.2014,G,Barnes,2-80,510,385.51,345.68,108.997
BUR,NEW,01.01.2015,G,Ings,2-65,330.08,292.88,427.84,156.975
BUR,NEW,01.01.2015,G,Boyd,2-85,233.36,360.39,419.52,156.975
BUR,NEW,01.01.2015,CO,,2-47,377.92,289.74,434.08,153.916
BUR,NEW,01.01.2015,CO,,2-61,369.6,222.23,355.04,98.854
BUR,QPR,10.01.2015,G,Arfield,1-11,199.04,346.26,422.64,148.764
BUR,QPR,10.01.2015,G,Ings,1-36,324.88,324.28,423.68,154.238
BUR,QPR,10.01.2015,CO,,2-88,324.88,217.52,809.52,158.746
BUR,QPR,10.01.2015,CB,,2-89,322.8,377.66,333.2,361.96
BUR,QPR,10.01.2015,CS,,2-80,463.2,214.38,415.36,171.99
BUR,CRY,17.01.2015,CG,Mee,1-11,454.88,190.83,426.8,142.646
BUR,CRY,17.01.2015,CG,Ings,1-15,311.36,377.66,414.32,160.034
BUR,SUN,31.01.2015,CS,,2-55,392.48,247.35,377.92,165.71
BUR,WBA,08.02.2015,CG,Barnes,1-10,423.68,244.21,418.48,135.562
BUR,WBA,08.02.2015,G,Ings,1-31,389.36,335.27,426.8,134.435
BUR,MUN,11.02.2015,CG,Ings,1-11,370.64,241.07,338.4,126.385
BUR,MUN,11.02.2015,CS,,2-47,355.04,259.91,372.72,198.68
BUR,CHE,21.02.2015,G,Mee,2-80,417.44,234.79,352.96,136.528
BUR,SWA,28.02.2015,,,,,,,
BUR,LIV,04.03.2015,,,,,,,
BUR,MCI,14.03.2015,G,Boyd,2-60,239.6,442.03,425.76,160.034
BUR,SOU,21.03.2015,CO,,2-79,432,278.75,490.24,87.262
BUR,TOT,05.04.2015,CO,,2-90,437.2,256.77,306.16,149.891
BUR,TOT,05.04.2015,CS,,1-4,378.96,368.24,391.44,182.98
BUR,ARS,11.04.2015,,,,,,,
BUR,EVE,18.04.2015,CO,,1-29,502.72,314.86,336.32,85.008
BUR,EVE,18.04.2015,CO,,2-85,372.72,263.05,358.16,47.012
BUR,LEI,25.04.2015,CO,,2-58,380,341.55,437.2,160.034
BUR,LEI,25.04.2015,CS,,1-30,359.2,214.38,363.36,178.27
BUR,WHU,02.05.2015,CO,,1-17,392.48,289.74,336.32,73.738
BUR,HUL,09.05.2015,CG,Ings,2-61,387.28,275.61,392.48,155.848
BUR,STK,16.05.2015,,,,,,,
BUR,AST,24.05.2015,G,Ings,1-5,381.04,303.87,404.96,124.292
BUR,AST,24.05.2015,CS,,2-63,494.4,325.85,466.32,270.9
QPR,HUL,16.08.2014,CO,,1-29,439.28,263.05,294.72,143.129
QPR,HUL,16.08.2014,CS,,2-84,380,341.55,356.08,162.57
QPR,TOT,24.08.2014,CO,,1-19,364.4,357.25,419.52,51.359
QPR,TOT,24.08.2014,CO,,2-91,361.28,230.08,300.96,149.891
QPR,SUN,30.08.2014,CG,Austin,1-46,400.8,291.31,365.44,114.149
QPR,MUN,14.09.2014,CB,,1-31,464.24,555.07,412.24,369.81
QPR,STK,20.09.2014,CG,Caulker,1-41,421.6,234.79,404.96,135.562
QPR,STK,20.09.2014,G,Kranjcar,2-87,443.44,498.55,419.52,115.115
QPR,SOU,27.09.2014,G,Austin,2-65,398.72,352.54,399.76,156.975
QPR,WHU,05.10.2014,CO,,2-46,383.12,296.02,311.36,120.75
QPR,LIV,19.10.2014,CG,Vargas,2-86,402.88,245.78,391.44,146.671
QPR,LIV,19.10.2014,CO,,1-8,276,195.54,318.64,158.746
QPR,LIV,19.10.2014,CO,,1-27,348.8,297.59,341.52,96.761
QPR,LIV,19.10.2014,CO,,1-33,378.96,291.31,380,95.795
QPR,LIV,19.10.2014,CS,,1-8,311.36,291.31,321.76,264.62
QPR,AST,27.10.2014,G,Austin,1-16,350.88,500.12,344.64,160.034
QPR,AST,27.10.2014,G,Austin,2-68,426.8,258.34,421.6,160.034
QPR,AST,27.10.2014,CS,,2-75,278.08,350.97,326.96,272.47
QPR,CHE,01.11.2014,G,Austin,2-61,398.72,292.88,426.8,156.975
QPR,MCI,08.11.2014,CG,Austin,1-20,471.52,328.99,346.72,158.907
QPR,MCI,08.11.2014,CS,,1-14,374.8,357.25,372.72,186.12
QPR,NEW,22.11.2014,,,,,,,
QPR,LEI,29.11.2014,CG,Fer,1-44,361.28,234.79,374.8,108.031
QPR,LEI,29.11.2014,CG,Austin,2-72,398.72,241.07,421.6,126.385
QPR,LEI,29.11.2014,CB,,2-72,391.44,230.08,402.88,178.27
QPR,LEI,29.11.2014,CS,,1-44,348.8,261.48,361.28,178.27
QPR,SWA,02.12.2014,CS,,1-40,390.4,241.07,393.52,161
QPR,BUR,06.12.2014,G,Fer,2-50,261.44,261.48,404.96,140.553
QPR,BUR,06.12.2014,CG,Austin,2-73,395.6,314.86,382.08,157.941
QPR,BUR,06.12.2014,CB,,1-35,316.56,314.86,338.4,247.35
QPR,BUR,06.12.2014,CS,,2-84,221.92,316.43,314.48,231.65
QPR,EVE,15.12.2014,CG,Zamora,2-79,413.28,261.48,392.48,154.882
QPR,WBA,20.12.2014,CG,Austin,1-23,380,341.55,368.56,137.494
QPR,WBA,20.12.2014,CG,Austin,2-47,375.84,189.26,384.16,134.435
QPR,WBA,20.12.2014,CG,Austin,2-85,413.28,272.47,412.24,154.882
QPR,WBA,20.12.2014,CS,,2-47,370.64,288.17,402.88,170.42
QPR,WBA,20.12.2014,CS,,2-78,417.44,314.86,398.72,267.76
QPR,ARS,26.12.2014,CG,Austin,2-78,381.04,339.98,371.68,131.376
QPR,CRY,28.12.2014,,,,,,,
QPR,SWA,01.01.2015,G,Fer,1-19,225.04,531.52,337.36,131.376
QPR,SWA,01.01.2015,CO,,1-21,341.52,241.07,485.04,49.266
QPR,SWA,01.01.2015,CO,,2-49,490.24,266.19,436.16,145.705
QPR,SWA,01.01.2015,CO,,2-81,542.24,264.62,453.84,138.621
QPR,SWA,01.01.2015,CB,,1-16,391.44,302.3,389.36,275.61
QPR,SWA,01.01.2015,CB,,2-93,306.16,252.06,342.56,197.11
QPR,SWA,01.01.2015,CS,,2-52,423.68,307.01,398.72,178.27
QPR,SWA,01.01.2015,CS,,2-93,313.44,209.67,329.04,192.4
QPR,BUR,10.01.2015,CG,Austin,1-32,380,341.55,345.68,158.907
QPR,BUR,10.01.2015,CO,,1-15,451.76,311.72,437.2,118.174
QPR,MUN,17.01.2015,,,,,,,
QPR,STK,31.01.2015,CG,Kranjcar,1-35,306.16,241.07,374.8,158.907
QPR,STK,31.01.2015,CB,,1-35,398.72,322.71,396.64,285.03
QPR,SOU,07.02.2015,CS,,2-72,393.52,281.89,389.36,178.27
QPR,SUN,10.02.2015,CG,Fer,1-16,336.32,308.58,332.16,147.798
QPR,SUN,10.02.2015,G,Zamora,1-45,402.88,396.5,422.64,108.997
QPR,HUL,21.02.2015,G,Austin,1-38,417.44,263.05,337.36,147.798
QPR,ARS,04.03.2015,G,Austin,2-81,460.08,434.18,422.64,129.444
QPR,TOT,07.03.2015,G,Guimaraes Cordeiro,2-74,504.8,429.47,425.76,160.034
QPR,TOT,07.03.2015,CO,,1-28,338.4,355.68,348.8,97.888
QPR,TOT,07.03.2015,CS,,1-18,291.6,277.18,338.4,230.08
QPR,CRY,14.03.2015,G,Phillips,2-82,284.32,751.32,335.28,104.972
QPR,EVE,22.03.2015,CG,Vargas,2-64,465.28,195.54,377.92,102.879
QPR,EVE,22.03.2015,CO,,1-31,387.28,230.08,109.6,154.238
QPR,WBA,04.04.2015,G,Vargas,1-14,572.4,515.82,334.24,139.587
QPR,WBA,04.04.2015,CG,Austin,1-36,295.76,217.52,346.72,135.562
QPR,WBA,04.04.2015,G,Zamora,1-42,642.08,396.5,342.56,133.469
QPR,WBA,04.04.2015,CG,Barton,2-94,295.76,294.45,336.32,156.975
QPR,AST,07.04.2015,CG,Phillips,1-6,393.52,236.36,391.44,133.469
QPR,AST,07.04.2015,G,Hill,2-54,439.28,294.45,348.8,140.553
QPR,AST,07.04.2015,CG,Austin,2-77,407.04,319.57,388.32,157.941
QPR,CHE,12.04.2015,CS,,2-63,417.44,325.85,402.88,209.67
QPR,WHU,25.04.2015,CS,,1-22,380,341.55,374.8,182.98
QPR,WHU,25.04.2015,CS,,2-73,417.44,212.81,394.56,179.84
QPR,LIV,02.05.2015,G,Fer,2-72,352.96,346.26,376.88,145.705
QPR,MCI,10.05.2015,CO,,1-37,445.52,307.01,337.36,95.795
QPR,MCI,10.05.2015,CS,,1-37,311.36,244.21,356.08,178.27
QPR,NEW,16.05.2015,G,Phillips,2-53,311.36,233.22,338.4,133.469
QPR,NEW,16.05.2015,G,Fer,2-60,314.48,646.13,336.32,111.09
QPR,LEI,24.05.2015,G,Austin,2-56,338.4,339.98,421.6,136.528
QPR,LEI,24.05.2015,CO,,2-46,271.84,270.9,300.96,123.004
QPR,LEI,24.05.2015,CO,,2-74,419.52,214.38,465.28,140.875
